weight,roi,ROIweight,from,to,name.from,name.to,type.from,type.to,databaseType.to,databaseType.from,totalWeight,weightRelativeTotal,totalPreWeight,outputContributionTotal,weightROIRelativeTotal,totalPreROIweight,totalROIweight,weightRelative,outputContribution,supertype1.to,supertype1.from,supertype2.to,supertype2.from,supertype3.to,supertype3.from
5,EB,5,478375456,1167304403,EPG(PB08)_R3,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,2039,0.0024521824423737125,2802,0.0017844396859386152,0.0024521824423737125,1569,1912,0.002615062761506276,0.0031867431485022306,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,1167300154,EPG(PB08)_L7,ER4d(ring)_R,EPG_L,ER4d_R,ER4d,EPG,1978,0.0025278058645096056,3480,0.0014367816091954023,0.0025278058645096056,1451,1830,0.00273224043715847,0.0034458993797381117,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,942491983,1167300154,EPG(PB08)_R6,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,1978,0.0025278058645096056,2849,0.001755001755001755,0.0025278058645096056,1266,1830,0.00273224043715847,0.0039494470774091624,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,941132434,1167300154,EPG(PB08)_R6,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,1978,0.0025278058645096056,2383,0.00209819555182543,0.0025278058645096056,1193,1830,0.00273224043715847,0.004191114836546521,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813077544,1324145475,EPG(PB08)_R1,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,1999,0.0025012506253126563,3461,0.001444669170759896,0.0025012506253126563,1841,1876,0.0026652452025586353,0.0027159152634437804,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1034219901,1324145475,EPG(PB08)_R7,ER4d(ring)_R,EPG_R,ER4d_R,ER4d,EPG,1999,0.0025012506253126563,2696,0.00185459940652819,0.0025012506253126563,1391,1876,0.0026652452025586353,0.0035945363048166786,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813077544,1167641412,EPG(PB08)_R1,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,3461,0.001444669170759896,0.0033200531208499337,1841,1504,0.003324468085106383,0.0027159152634437804,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1447576662,1167641412,EPG(PB08)_L1,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,3842,0.0013014055179593961,0.0033200531208499337,1759,1504,0.003324468085106383,0.0028425241614553724,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1127476096,1167641412,EPG(PB08)_L8,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,2771,0.001804402742692169,0.0033200531208499337,1194,1504,0.003324468085106383,0.0041876046901172526,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,942491983,1167641412,EPG(PB08)_R6,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,2849,0.001755001755001755,0.0033200531208499337,1266,1504,0.003324468085106383,0.0039494470774091624,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,788794171,1167641412,EPG(PB08)_L6,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,2666,0.0018754688672168042,0.0033200531208499337,1076,1504,0.003324468085106383,0.004646840148698885,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541118908,1167641412,EPG(PB08)_R3,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1506,0.0033200531208499337,2982,0.001676727028839705,0.0033200531208499337,1451,1504,0.003324468085106383,0.0034458993797381117,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1167995070,1167977970,EPG(PB08)_L8,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1689,0.002960331557134399,3026,0.0016523463317911435,0.002960331557134399,1321,1685,0.002967359050445104,0.003785011355034065,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,912545106,1167977970,EPG(PB08)_L2,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1689,0.002960331557134399,3302,0.0015142337976983646,0.002960331557134399,1455,1685,0.002967359050445104,0.003436426116838488,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,1167977970,EPG(PB08)_L3,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1689,0.002960331557134399,3370,0.001483679525222552,0.002960331557134399,1603,1685,0.002967359050445104,0.0031191515907673115,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,725951521,1167977970,EPG(PB08)_R5,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1689,0.002960331557134399,2702,0.001850481125092524,0.002960331557134399,1276,1685,0.002967359050445104,0.003918495297805642,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,632544268,1167977970,EPG(PB08)_R2,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1689,0.002960331557134399,2677,0.0018677624206200972,0.002960331557134399,1238,1685,0.002967359050445104,0.004038772213247173,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,541870397,1167977970,EPG(PB08)_L6,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1689,0.002960331557134399,3129,0.0015979546180888463,0.002960331557134399,1216,1685,0.002967359050445104,0.004111842105263158,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,5813049948,EPG(PB08)_L3,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1563,0.003198976327575176,3370,0.001483679525222552,0.003198976327575176,1603,1562,0.003201024327784891,0.0031191515907673115,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,694920753,5813049948,EPG(PB08)_R5,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1563,0.003198976327575176,2724,0.0018355359765051395,0.003198976327575176,1462,1562,0.003201024327784891,0.003419972640218878,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695956656,5813049948,EPG(PB08)_R4,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1563,0.003198976327575176,2717,0.001840264998159735,0.003198976327575176,1221,1562,0.003201024327784891,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,665314820,5813049948,EPG(PB08)_L4,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1563,0.003198976327575176,3156,0.0015842839036755386,0.003198976327575176,1320,1562,0.003201024327784891,0.003787878787878788,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,1198671494,EPG(PB08)_L7,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,3480,0.0014367816091954023,0.0032113037893384713,1451,1554,0.0032175032175032173,0.0034458993797381117,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,819828986,1198671494,EPG(PB08)_L5,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,3150,0.0015873015873015873,0.0032113037893384713,1212,1554,0.0032175032175032173,0.004125412541254125,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,788794171,1198671494,EPG(PB08)_L6,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,2666,0.0018754688672168042,0.0032113037893384713,1076,1554,0.0032175032175032173,0.004646840148698885,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,1198671494,EPG(PB08)_L3,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,3370,0.001483679525222552,0.0032113037893384713,1603,1554,0.0032175032175032173,0.0031191515907673115,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,725951521,1198671494,EPG(PB08)_R5,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,2702,0.001850481125092524,0.0032113037893384713,1276,1554,0.0032175032175032173,0.003918495297805642,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,696362840,1198671494,EPG(PB08)_L5,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1557,0.0032113037893384713,3211,0.0015571473061351605,0.0032113037893384713,1153,1554,0.0032175032175032173,0.004336513443191674,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813080838,5813047793,EPG(PB08)_R3,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,3197,0.0015639662183296842,0.0032679738562091504,1535,1522,0.0032851511169513796,0.003257328990228013,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1065410141,5813047793,EPG(PB08)_L8,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,2659,0.00188040616773223,0.0032679738562091504,1079,1522,0.0032851511169513796,0.004633920296570899,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,5813047793,EPG(PB08)_L7,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,3480,0.0014367816091954023,0.0032679738562091504,1451,1522,0.0032851511169513796,0.0034458993797381117,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,942491983,5813047793,EPG(PB08)_R6,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,2849,0.001755001755001755,0.0032679738562091504,1266,1522,0.0032851511169513796,0.0039494470774091624,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,789126240,5813047793,EPG(PB08)_L5,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,3032,0.0016490765171503958,0.0032679738562091504,1315,1522,0.0032851511169513796,0.0038022813688212928,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,725951521,5813047793,EPG(PB08)_R5,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,2702,0.001850481125092524,0.0032679738562091504,1276,1522,0.0032851511169513796,0.003918495297805642,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,572870540,5813047793,EPG(PB08)_L1,ER4m(ring)_L,EPG_L,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,3665,0.001364256480218281,0.0032679738562091504,1533,1522,0.0032851511169513796,0.0032615786040443573,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,416642425,5813047793,EPG(PB08)_R4,ER4m(ring)_L,EPG_R,ER4m_L,ER4m,EPG,1530,0.0032679738562091504,2870,0.0017421602787456446,0.0032679738562091504,1459,1522,0.0032851511169513796,0.003427004797806717,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813027103,1167645442,EPG(PB08)_R5,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,2963,0.0016874789065136687,0.0029850746268656717,1404,1484,0.0033692722371967657,0.0035612535612535613,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1447576662,1167645442,EPG(PB08)_L1,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,3842,0.0013014055179593961,0.0029850746268656717,1759,1484,0.0033692722371967657,0.0028425241614553724,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1065410141,1167645442,EPG(PB08)_L8,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,2659,0.00188040616773223,0.0029850746268656717,1079,1484,0.0033692722371967657,0.004633920296570899,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1002852791,1167645442,EPG(PB08)_R7,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,2984,0.001675603217158177,0.0029850746268656717,1527,1484,0.0033692722371967657,0.0032743942370661427,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,725951521,1167645442,EPG(PB08)_R5,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,2702,0.001850481125092524,0.0029850746268656717,1276,1484,0.0033692722371967657,0.003918495297805642,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,633546217,1167645442,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,2408,0.0020764119601328905,0.0029850746268656717,1127,1484,0.0033692722371967657,0.0044365572315882874,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,449438847,1167645442,EPG(PB08)_L3,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1675,0.0029850746268656717,3640,0.0013736263736263737,0.0029850746268656717,1711,1484,0.0033692722371967657,0.0029222676797194622,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,942491983,1198326456,EPG(PB08)_R6,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1691,0.0029568302779420462,2849,0.001755001755001755,0.0029568302779420462,1266,1527,0.0032743942370661427,0.0039494470774091624,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,788794171,1198326456,EPG(PB08)_L6,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1691,0.0029568302779420462,2666,0.0018754688672168042,0.0029568302779420462,1076,1527,0.0032743942370661427,0.004646840148698885,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,697001770,1198326456,EPG(PB08)_L2,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1691,0.0029568302779420462,2979,0.0016784155756965425,0.0029568302779420462,1221,1527,0.0032743942370661427,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,633546217,1198326456,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1691,0.0029568302779420462,2408,0.0020764119601328905,0.0029568302779420462,1127,1527,0.0032743942370661427,0.0044365572315882874,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,789126240,5813050767,EPG(PB08)_L5,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1786,0.002799552071668533,3032,0.0016490765171503958,0.002799552071668533,1315,1630,0.003067484662576687,0.0038022813688212928,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,758419409,5813050767,EPG(PB08)_L3,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1786,0.002799552071668533,3370,0.001483679525222552,0.002799552071668533,1603,1630,0.003067484662576687,0.0031191515907673115,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,696362840,5813050767,EPG(PB08)_L5,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1786,0.002799552071668533,3211,0.0015571473061351605,0.002799552071668533,1153,1630,0.003067484662576687,0.004336513443191674,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,633546217,5813050767,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1786,0.002799552071668533,2408,0.0020764119601328905,0.002799552071668533,1127,1630,0.003067484662576687,0.0044365572315882874,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,632544268,5813050767,EPG(PB08)_R2,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1786,0.002799552071668533,2677,0.0018677624206200972,0.002799552071668533,1238,1630,0.003067484662576687,0.004038772213247173,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1167995070,5813053866,EPG(PB08)_L8,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,3026,0.0016523463317911435,0.0026939655172413795,1321,1685,0.002967359050445104,0.003785011355034065,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,819828986,5813053866,EPG(PB08)_L5,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,3150,0.0015873015873015873,0.0026939655172413795,1212,1685,0.002967359050445104,0.004125412541254125,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,788794171,5813053866,EPG(PB08)_L6,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,2666,0.0018754688672168042,0.0026939655172413795,1076,1685,0.002967359050445104,0.004646840148698885,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,696362840,5813053866,EPG(PB08)_L5,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,3211,0.0015571473061351605,0.0026939655172413795,1153,1685,0.002967359050445104,0.004336513443191674,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,697001770,5813053866,EPG(PB08)_L2,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,2979,0.0016784155756965425,0.0026939655172413795,1221,1685,0.002967359050445104,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,695956656,5813053866,EPG(PB08)_R4,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,2717,0.001840264998159735,0.0026939655172413795,1221,1685,0.002967359050445104,0.004095004095004095,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,634962055,5813053866,EPG(PB08)_L4,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1856,0.0026939655172413795,3116,0.0016046213093709885,0.0026939655172413795,1162,1685,0.002967359050445104,0.004302925989672977,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813080838,1292847181,EPG(PB08)_R3,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3197,0.0015639662183296842,0.002937720329024677,1535,1558,0.003209242618741977,0.003257328990228013,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813022281,1292847181,EPG(PB08)_L4,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3208,0.0015586034912718205,0.002937720329024677,1302,1558,0.003209242618741977,0.0038402457757296467,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813014873,1292847181,EPG(PB08)_R1,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3023,0.0016539861065167053,0.002937720329024677,1553,1558,0.003209242618741977,0.003219575016097875,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1168664495,1292847181,EPG(PB08)_L8,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.002937720329024677,2955,0.001692047377326565,0.002937720329024677,1350,1558,0.003209242618741977,0.003703703703703704,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1125964814,1292847181,EPG(PB08)_R8,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.002937720329024677,2015,0.0024813895781637717,0.002937720329024677,937,1558,0.003209242618741977,0.005336179295624333,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,1035045015,1292847181,EPG(PB08)_L7,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3480,0.0014367816091954023,0.002937720329024677,1451,1558,0.003209242618741977,0.0034458993797381117,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,910438331,1292847181,EPG(PB08)_R6,ER4m(ring)_R,EPG_R,ER4m_R,ER4m,EPG,1702,0.002937720329024677,2666,0.0018754688672168042,0.002937720329024677,1415,1558,0.003209242618741977,0.0035335689045936395,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,696362840,1292847181,EPG(PB08)_L5,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3211,0.0015571473061351605,0.002937720329024677,1153,1558,0.003209242618741977,0.004336513443191674,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,572870540,1292847181,EPG(PB08)_L1,ER4m(ring)_R,EPG_L,ER4m_R,ER4m,EPG,1702,0.002937720329024677,3665,0.001364256480218281,0.002937720329024677,1533,1558,0.003209242618741977,0.0032615786040443573,ER4,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813077544,1259377221,EPG(PB08)_R1,ER6(ring)_L,EPG_R,ER6_L,ER6,EPG,430,0.011627906976744186,3461,0.001444669170759896,0.011627906976744186,1841,429,0.011655011655011656,0.0027159152634437804,ER6,EPG,ER,EPG,ER,EB Columnar
5,EB,5,5813077544,1324430237,EPG(PB08)_R1,ER6(ring)_R,EPG_R,ER6_R,ER6,EPG,2216,0.002256317689530686,3461,0.001444669170759896,0.002256317689530686,1841,487,0.01026694045174538,0.0027159152634437804,ER6,EPG,ER,EPG,ER,EB Columnar
5,EB,5,910438331,5812983734,EPG(PB08)_R6,ER6(ring)_R,EPG_R,ER6_R,ER6,EPG,2158,0.0023169601482854493,2666,0.0018754688672168042,0.0023169601482854493,1415,447,0.011185682326621925,0.0035335689045936395,ER6,EPG,ER,EPG,ER,EB Columnar
4,EB,4,1168664495,1322133296,EPG(PB08)_L8,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,431,0.009280742459396751,2955,0.0013536379018612521,0.009280742459396751,1350,428,0.009345794392523364,0.002962962962962963,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813014873,1322133768,EPG(PB08)_R1,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,396,0.010101010101010102,3023,0.0013231888852133643,0.010101010101010102,1553,395,0.010126582278481013,0.0025756600128783,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,789126240,1322133768,EPG(PB08)_L5,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,396,0.010101010101010102,3032,0.0013192612137203166,0.010101010101010102,1315,395,0.010126582278481013,0.003041825095057034,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,387364605,1322133768,EPG(PB08)_L3,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,396,0.010101010101010102,3725,0.0010738255033557046,0.010101010101010102,1789,395,0.010126582278481013,0.0022358859698155395,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813040233,1352823209,EPG(PB08)_R8,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,466,0.008583690987124463,2453,0.0016306563391765185,0.008583690987124463,1263,459,0.008714596949891068,0.003167062549485352,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,541118908,1352823209,EPG(PB08)_R3,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,466,0.008583690987124463,2982,0.0013413816230717639,0.008583690987124463,1451,459,0.008714596949891068,0.0027567195037904893,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,789126240,5813059835,EPG(PB08)_L5,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,459,0.008714596949891068,3032,0.0013192612137203166,0.008714596949891068,1315,449,0.008908685968819599,0.003041825095057034,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,387364605,5813059835,EPG(PB08)_L3,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,459,0.008714596949891068,3725,0.0010738255033557046,0.008714596949891068,1789,449,0.008908685968819599,0.0022358859698155395,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,1004017998,1322133825,EPG(PB08)_L7,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,351,0.011396011396011397,2698,0.0014825796886582653,0.011396011396011397,1052,346,0.011560693641618497,0.0038022813688212928,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,789126240,1322133825,EPG(PB08)_L5,ER1_a(ring)_L,EPG_L,ER1_a_L,ER1_a,EPG,351,0.011396011396011397,3032,0.0013192612137203166,0.011396011396011397,1315,346,0.011560693641618497,0.003041825095057034,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813077544,1322129437,EPG(PB08)_R1,ER1_a(ring)_L,EPG_R,ER1_a_L,ER1_a,EPG,388,0.010309278350515464,3461,0.0011557353366079169,0.010309278350515464,1841,376,0.010638297872340425,0.0021727322107550242,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,912545106,1294414279,EPG(PB08)_L2,ER1_a(ring)_R,EPG_L,ER1_a_R,ER1_a,EPG,758,0.005277044854881266,3302,0.0012113870381586917,0.005277044854881266,1455,487,0.008213552361396304,0.0027491408934707906,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,694920753,1294414279,EPG(PB08)_R5,ER1_a(ring)_R,EPG_R,ER1_a_R,ER1_a,EPG,758,0.005277044854881266,2724,0.0014684287812041115,0.005277044854881266,1462,487,0.008213552361396304,0.0027359781121751026,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813077544,1322470368,EPG(PB08)_R1,ER1_a(ring)_R,EPG_R,ER1_a_R,ER1_a,EPG,703,0.005689900426742532,3461,0.0011557353366079169,0.005689900426742532,1841,488,0.00819672131147541,0.0021727322107550242,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,1002852791,1322466938,EPG(PB08)_R7,ER1_a(ring)_R,EPG_R,ER1_a_R,ER1_a,EPG,714,0.0056022408963585435,2984,0.0013404825737265416,0.0056022408963585435,1527,412,0.009708737864077669,0.0026195153896529143,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,941132434,1322466938,EPG(PB08)_R6,ER1_a(ring)_R,EPG_R,ER1_a_R,ER1_a,EPG,714,0.0056022408963585435,2383,0.001678556441460344,0.0056022408963585435,1193,412,0.009708737864077669,0.003352891869237217,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813012006,1291094742,EPG(PB08)_L7,ER1_b(ring)_L,EPG_L,ER1_b_L,ER1_b,EPG,571,0.0070052539404553416,3398,0.0011771630370806356,0.0070052539404553416,1440,567,0.007054673721340388,0.002777777777777778,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,725951521,1291094742,EPG(PB08)_R5,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,571,0.0070052539404553416,2702,0.0014803849000740192,0.0070052539404553416,1276,567,0.007054673721340388,0.003134796238244514,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813014873,1322133891,EPG(PB08)_R1,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,499,0.008016032064128256,3023,0.0013231888852133643,0.008016032064128256,1553,495,0.00808080808080808,0.0025756600128783,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,912601268,1322133891,EPG(PB08)_L6,ER1_b(ring)_L,EPG_L,ER1_b_L,ER1_b,EPG,499,0.008016032064128256,2851,0.0014030164854437039,0.008016032064128256,1183,495,0.00808080808080808,0.0033812341504649195,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,633546217,1322133891,EPG(PB08)_R4,ER1_b(ring)_L,EPG_R,ER1_b_L,ER1_b,EPG,499,0.008016032064128256,2408,0.0016611295681063123,0.008016032064128256,1127,495,0.00808080808080808,0.00354924578527063,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,387364605,1322133891,EPG(PB08)_L3,ER1_b(ring)_L,EPG_L,ER1_b_L,ER1_b,EPG,499,0.008016032064128256,3725,0.0010738255033557046,0.008016032064128256,1789,495,0.00808080808080808,0.0022358859698155395,ER1,EPG,ER,EPG,ER,EB Columnar
4,EB,4,5813012006,1322133531,EPG(PB08)_L7,ER1_b(ring)_L,EPG_L,ER1_b_L,ER1_b,EPG,468,0.008547008547008548,3398,0.0011771630370806356,0.008547008547008548,1440,462,0.008658008658008658,0.002777777777777778,ER1,EPG,ER,EPG,ER,EB Columnar
